Datetime,Tweet Id,Text,Username
2021-12-24 21:15:34+00:00,1474488948542033924,"Alhaji Atiku Abubakar

A Great Man!!!",KingdomOgor
2021-12-24 18:44:36+00:00,1474450954544201729,@HAHayatu My number choice is Atiku Abubakar,PhilipsAkinloye
2021-12-24 18:17:40+00:00,1474444177454870532,Season's greetings from all of us in #AtikuKawai and his H.E. @atiku Abubakar. https://t.co/g1fB1UxWd8,Alee_Godwin
2021-12-24 14:32:17+00:00,1474387458934677507,"Christmas: Sow seeds of unity, Atiku Abubakar tells Nigerians
READ at 👉 https://t.co/lRc4ea9LM9",WithinNigeria
2021-12-24 14:29:22+00:00,1474386722959998977,"Christmas: Sow seeds of unity, Atiku Abubakar tells Nigerians https://t.co/Ox2Wd41YLv",globaltimesng
2021-12-24 14:22:05+00:00,1474384892938973193,"Christmas: Sow seeds of unity, Atiku Abubakar tells Nigerians https://t.co/Rv1kXzT9Ud #News",9ja_breed
2021-12-24 08:10:36+00:00,1474291404616749066,@Rasheethe Atiku Abubakar is the next president of Nigeria come 2023,AbbaOwoicho
2021-12-24 07:22:55+00:00,1474279406570987540,"Season's greetings from all of us in #AtikuKawai and his H.E. @atiku Abubakar.

Merry Christmas 🎄⛄ https://t.co/T7Kc7zJwk5",AtikuKawai_MG
2021-12-24 05:55:41+00:00,1474257451713245211,"#Atikukawai 
Nigeria Sai Atiku Abubakar, Wazirin Adamawa, son of the caliphate and the Lion of Jada. https://t.co/uGp3LvjFJE",AliyuYa01623840
2021-12-24 04:14:05+00:00,1474231881658892288,"Primate Ayodele: Bola Tinubu, Atiku Abubakar, Ademola Adeleke, Kayode Fayemi’s candidate won’t win upcoming polls https://t.co/IbatlhG9m7",todayng
2021-12-24 01:17:03+00:00,1474187330126712849,"Primate Ayodele: Bola Tinubu, Atiku Abubakar, Ademola Adeleke, Kayode Fayemi’s candidate won’t win upcoming polls https://t.co/dflb8UztnM via @todayng",NigeriaNewsdesk
2021-12-23 22:54:32+00:00,1474151463899312131,"WE SHALL NEVER FORGET THOSE WHO PROMOTED THIS UNPRECEDENTED FAILURE IN NIGERIA!

Here are some of the prominent names that helped send BUHARI to Aso Rock:

1. Dr. Oby Ezekwesili
2. Fela Durotoye
3. Atiku Abubakar
4. Omoyele Sowore
5. Izala Muslim clerics and Christians clerics.",justsociety4all
2021-12-23 19:14:27+00:00,1474096079813627916,"@kallfrancis I want ooooo
The only person that will be the best president is Atiku Abubakar",FemOladoyin
2021-12-23 17:48:28+00:00,1474074441768488960,"It is time to articulate again!
Support Atiku Abubakar for President 2023.
For unity, transparency and fairness.
Atiku we love you. https://t.co/T7vEFg2XtX",victor_kaze
2021-12-23 15:33:54+00:00,1474040578346307591,"As we approach 2023, we are regrouping to support H.E Alhaji Atiku Abubakar. https://t.co/PZK2CWxYX2",Manushahrukh1
2021-12-23 13:02:06+00:00,1474002374976933894,"Primate Ayodele: Bola Tinubu, Atiku Abubakar, Ademola Adeleke, Kayode Fayemi’s candidate won’t win upcoming polls https://t.co/ztPQ2mie27",Great9ija
2021-12-23 11:44:05+00:00,1473982743293808641,"Primate Ayodele: Bola Tinubu, Atiku Abubakar, Ademola Adeleke, Kayode Fayemi’s candidate won’t win upcoming polls https://t.co/Y12SB7P31y",todayng
2021-12-23 11:29:03+00:00,1473978959641686018,@renoomokri Is it by endorsing Atiku Abubakar as the next Nigerian president.,EEmetuchai
2021-12-23 11:16:04+00:00,1473975692769456129,"Primate Ayodele: Bola Tinubu, Atiku Abubakar, Ademola Adeleke, Kayode Fayemi’s candidate won’t win upcoming polls https://t.co/FakEojaR3v via @todayng",NigeriaNewsdesk
2021-12-23 10:33:30+00:00,1473964980148002816,"@RossGoonerTV The celeb from Nigeria dat I knw of
Kanu nwankwo
Bovi
Vector
Mc livly
Nedu wazobia
Atiku abubakar
Dino",kuta2020
2021-12-23 08:26:01+00:00,1473932894431293443,"Don't Elect Someone Just Because He's Young, Yahaya Bello Is Young But A Disaster In Kogi State

“Earlier today, I called on Alhaji Atiku Abubakar to contest for the 2023 Presidential election and to declare on the platform of our great party, the PDP. I did that wholehearte… https://t.co/fMKNmtSGBY",matterarisingtv
2021-12-23 07:55:00+00:00,1473925089846566913,"Let’s support Alhaji Atiku Abubakar a true DEMOCRAT &amp; the UNIFIER Nigeria need at these times.
#ASO #ASOFor2023  #ASOAtiku #ASOForAtiku",PhemzDaws
2021-12-23 06:59:22+00:00,1473911090673332226,"2023 Is A Harvest Time For The PDP, Atiku Abubakar, If, And Only If…….. https://t.co/LDcG9biehn",jatuski
2021-12-23 06:43:40+00:00,1473907138930036736,"2023 IS A HARVEST TIME FOR THE PDP AND ATIKU ABUBAKAR, IF, AND ONLY IF........ - https://t.co/crCvYq5SPh https://t.co/FMYFfTLie8",mintahnews
2021-12-23 06:12:12+00:00,1473899218683191298,[#TOPNEWS] [VIDEO]: 2023: Why I want Atiku Abubakar to be next president of Nigeria – Reno Omokri https://t.co/WHxzeNLf78,abatimedia
2021-12-23 06:11:53+00:00,1473899142418157570,[#TOPNEWS] [VIDEO]: 2023: Why I want Atiku Abubakar to be next president of Nigeria – Reno Omokri https://t.co/VtsvKR56al,abati1990
2021-12-23 05:59:32+00:00,1473896030878027777,"Delegation from the former Vice President Atiku Abubakar ; paid a condolence visit to HE Sen. Rabiu Musa Kwankwaso in Kano State over the demise of his younger brother Alhaji Inuwa Kwankwaso. May Allah forgive him and grant him Jannah, Ameen.@Rasheethe https://t.co/OZxLZ5XMP1",AhmadNassarawa1
2021-12-22 19:15:50+00:00,1473734041178456066,"So I expect that in 2023, PDP will run with Atiku Abubakar who has the network, money and campaign structure to win. He will be a formidable candidate. Challenge is they are few people in APC that can match Atiku, especially with the abysmal governance performance.",TopeAdeleye6
2021-12-22 17:11:09+00:00,1473702664290582536,"@delateur Forest bandit Sheikh Gumi, Ipob terrorist Osita Chidoka, Yooba Nesan Pa Adebanjo and Alhaji Dollarpo Atiku Abubakar(Financier of every shenanigans)",HayceeAlves
2021-12-22 15:21:10+00:00,1473674984123949065,"As we approach 2023, we are regrouping to support H.E Alhaji Atiku Abubakar. https://t.co/0jckYw2Ipg",Imran_Elyasu
2021-12-22 15:09:11+00:00,1473671966938828804,As we approach 2023. We are regrouping to support H.E Alhaji Atiku Abubakar.@Rasheethe https://t.co/dMnvAYhZYe,AhmadNassarawa1
2021-12-22 14:22:49+00:00,1473660300381540359,"As we approach 2023, we are regrouping to support H.E Alhaji Atiku Abubakar. https://t.co/xkEX4QGu1A",Rasheethe
2021-12-22 13:59:53+00:00,1473654528125767685,2023: Why I want Atiku Abubakar to be next president of Nigeria – Reno Omokri (VIDEO) https://t.co/75nq4at4pd,Kogonuso_Media
2021-12-22 13:48:56+00:00,1473651774699544577,"2023 gonna be a battle between Bola Ahmed Tinubu and Atiku Abubakar for the presidential seat.
All other presidential aspirants are bunch of jokers.",EngrAbdoulaye
2021-12-22 11:46:58+00:00,1473621079121965059,"#Atikukawai 
HE, Atiku Abubakar GCON, means business 2023.
Let's join hand to make it happen. https://t.co/RNePdWkUvF",AliyuYa01623840
2021-12-22 11:04:51+00:00,1473610480023396366,2023: Why I want Atiku Abubakar to be next president of Nigeria – Reno Omokri (VIDEO) https://t.co/MqhAPs3Ufj,29entertainment
2021-12-22 10:30:17+00:00,1473601779221041153,"@DailyPostNGR We don't want Atiku Abubakar because he did not have any quality of leadership, he is a business man not a leader. And if you get your money from whichever source and start a business you must paid your employees, so you should stop telling or giving us reasons about his emplyer",Abdulla41886372
2021-12-22 09:01:49+00:00,1473579518791237635,2023: Why I want Atiku Abubakar to be next president of Nigeria – Reno Omokri (VIDEO) https://t.co/lSYMd1IbbT,iamclassicnuel
2021-12-22 09:01:48+00:00,1473579515712614401,2023: Why I want Atiku Abubakar to be next president of Nigeria – Reno Omokri (VIDEO) https://t.co/H7VUCQXFOr,ConnectnaijaPr
2021-12-22 08:59:27+00:00,1473578922398961670,"""No section of this country can claim correctly that its people are better served by the current structure of our federation.""

 ~ @atiku Abubakar https://t.co/m87p0mYo8W",SWAtiku2023
2021-12-22 08:55:18+00:00,1473577876322615298,@Tutsy22 The shock would be to handover to Atiku Abubakar in sincerity!,owonibifolarin
2021-12-22 08:45:33+00:00,1473575424638787588,@atiku Hi Atiku Abubakar,Raphstar0
2021-12-22 08:13:59+00:00,1473567480790540289,Let’s support Alhaji Atiku Abubakar a true Democratic &amp; the Unifier Nigeria need at these times.,PhemzDaws
2021-12-22 08:13:56+00:00,1473567466701967365,"Former Vice President Atiku Abubakar has expressed confidence that Nigerians will return the PDP to power in the 2023 presidential elections.

#ASO #ASOFor2023 
@lionofjada 
@aasupportorg https://t.co/gHEkvfJ9Hh",PhemzDaws
2021-12-22 07:05:25+00:00,1473550222915784706,Why I Want Atiku Abubakar To Be Next President of Nigeria – Reno Omokri https://t.co/PHGcvNu7ur,dailyreportng
2021-12-22 06:58:59+00:00,1473548605428486151,[VIDEO]: 2023: Why I want Atiku Abubakar to be next president of Nigeria – Reno Omokri https://t.co/WHxzeNLf78,abatimedia
2021-12-22 06:58:25+00:00,1473548462612533252,[VIDEO]: 2023: Why I want Atiku Abubakar to be next president of Nigeria – Reno Omokri https://t.co/VtsvKR56al,abati1990
2021-12-22 06:58:20+00:00,1473548442127503360,2023: Why I want Atiku Abubakar to be next president of Nigeria – Reno Omokri [VIDEO] https://t.co/csw31BTlKt,LegalDeskNgeria
2021-12-22 05:43:15+00:00,1473529546364358656,"I want Atiku Abubakar to succeed Buhari in 2023, says Reno Omokri https://t.co/YsraEMnOGI",24hrsReport
2021-12-22 05:36:35+00:00,1473527867678117890,"I want Atiku Abubakar to succeeds Buhari in 2023, says Reno Omokri https://t.co/1bX2bBQHh7",xpressng
2021-12-22 04:35:43+00:00,1473512551006838796,@HAHayatu And the next President comes 2023 is Atiku Abubakar by His (GOD) grace. Amen,PhilipsAkinloye
2021-12-22 04:27:29+00:00,1473510480803033089,2023: Why I want Atiku Abubakar to be next president of Nigeria – Reno Omokri [VIDEO] https://t.co/wcnJCp3kQc,HotGtrend
2021-12-22 04:27:23+00:00,1473510455712698369,2023: Why I want Atiku Abubakar to be next president of Nigeria – Reno Omokri [VIDEO] https://t.co/7g227gNJwj,OLUYEMIGBENGA10
2021-12-21 23:06:59+00:00,1473429823288717322,2023: Why I want Atiku Abubakar to be next president of Nigeria – Reno Omokri [VIDEO] https://t.co/KG2MoW1f1r,NaijaNewsWire
2021-12-21 21:17:27+00:00,1473402257957916673,2023: Why I want Atiku Abubakar to be next president of Nigeria – Reno Omokri [VIDEO] https://t.co/pTNqBXvqRH,Newsmond1
2021-12-21 20:23:51+00:00,1473388770556891146,2023: ‘Why I Want Atiku Abubakar To Be Next President’ – Reno Omokri [VIDEO] https://t.co/vJRzTkLQ0K,joseph_kanjo
2021-12-21 20:15:04+00:00,1473386558342324224,2023: Why I want Atiku Abubakar to be next president of Nigeria – Reno Omokri [VIDEO] https://t.co/tKdr4Fzzry,DailyPostNGR
2021-12-21 20:06:58+00:00,1473384519944257537,Why I want Atiku Abubakar to be next president of Nigeria – Reno Omokri (VIDEO) - 2023 - https://t.co/Um7ajoMP4W #News #2023 #AtikuAbubakar #Nigeria #Renoomokri#BBnaija #Messi #Wizkid #Dav,notice_com_ng
2021-12-21 20:00:59+00:00,1473383013442592771,"Reno has endorse Atiku Abubakar for 2023 general election. He described Atiku Abubakar has a man of capacity, competent. A man who ready to unit this country, a man who ready to bring peace of mind to the country. Indeed Atiku  is the best man for 2023. #AtikuStateOfMind https://t.co/WHHAfELQW7",Zak__muhammed
2021-12-21 19:56:39+00:00,1473381922512515085,2023: Why I want Atiku Abubakar to be next president of Nigeria – Reno Omokri [VIDEO] https://t.co/pnBGSzKyYJ,AAsiemo
2021-12-21 19:56:38+00:00,1473381919639408644,2023: Why I want Atiku Abubakar to be next president of Nigeria – Reno Omokri [VIDEO] https://t.co/dXjfw67dwF,parrotnews247
2021-12-21 19:55:23+00:00,1473381605309829129,2023: Why I want Atiku Abubakar to be next president of Nigeria – Reno Omokri [VIDEO] https://t.co/p52IaeVBWd  #Nigeria #NigeriaNews https://t.co/jidLsOGTU3,NigNewspapers
2021-12-21 19:53:38+00:00,1473381162965946379,2023: Why I want Atiku Abubakar to be next president of Nigeria – Reno Omokri [VIDEO] https://t.co/033eiGLl3h,CelebrityGigMag
2021-12-21 19:49:36+00:00,1473380151878729735,2023: Why I want Atiku Abubakar to be next president of Nigeria - Reno Omokri [VIDEO] https://t.co/BNEBVtY29v,DailyPostNGR
2021-12-21 19:31:31+00:00,1473375598240321538,Atiku Abubakar is a 42 years old Fulani man from Enugu state. Yorubas are no longer Fulani slave but all SS and SE and Reno is worse than that useless FFK  😂🤣🤣😂 https://t.co/wVWKsxqoGz,OPeterO1
2021-12-21 16:35:10+00:00,1473331221346332682,@renoomokri The season why we never have light in Nigeria is because of Atiku Abubakar and his mikano generator company,valenci86181200
2021-12-21 16:26:06+00:00,1473328936805355520,@renoomokri Hello Mr omokri advice Atiku Abubakar to close mikano generator company so that we can have light in Nigeria,valenci86181200
2021-12-21 13:36:41+00:00,1473286303827517447,2023: Is It Atiku Abubakar or Raymond Dokpesi Campaign – Jideofo-Ogbuagu Queries https://t.co/MFsie5DJAE,streetreporters
2021-12-21 13:36:40+00:00,1473286298219728896,2023: Is It Atiku Abubakar or Raymond Dokpesi Campaign – Jideofo-Ogbuagu Queries https://t.co/iJ8InUaaPP,jamesezema
2021-12-21 13:36:27+00:00,1473286243161190403,2023: Is It Atiku Abubakar or Raymond Dokpesi Campaign – Jideofo-Ogbuagu Queries https://t.co/aQFQFjqQ99,PipelineMoney
2021-12-21 13:36:26+00:00,1473286237490450449,2023: Is It Atiku Abubakar or Raymond Dokpesi Campaign – Jideofo-Ogbuagu Queries https://t.co/Pdf1nRDioz,MichezCompanies
2021-12-21 13:36:24+00:00,1473286231312277504,2023: Is It Atiku Abubakar or Raymond Dokpesi Campaign – Jideofo-Ogbuagu Queries https://t.co/Cd3E4ynNU1,alutanews
2021-12-21 13:36:22+00:00,1473286223624036361,2023: Is It Atiku Abubakar or Raymond Dokpesi Campaign – Jideofo-Ogbuagu Queries https://t.co/cRGiHSaspb,RealGreenAfrica
2021-12-21 13:07:20+00:00,1473278915464605697,"There are popular Twitter Advocate who cursed Buhari daily....called all sort of names.insulted Fulanis and his Age.
Guess what guys, they are going to Market ""Young"" Atiku Abubakar....A Fulani man from Enugu state....in his youthful age of 78yrs by 2023.
May God spare our lives.",ZarkyPage
2021-12-21 13:02:29+00:00,1473277694485975051,"@renoomokri The only president that will benefit you is atiku abubakar,tinubu will not benefit you,so you can not support him.your support is self centered",Brightdede2
2021-12-21 09:30:10+00:00,1473224265885523971,2023: Reno Omokri Endorses Atiku Abubakar https://t.co/kDSrzLg606,Gbadeboolasubo1
2021-12-21 09:30:10+00:00,1473224263469608961,2023: Reno Omokri Endorses Atiku Abubakar https://t.co/vYGtGl46F6,9jatrendzblog
2021-12-21 06:30:21+00:00,1473179011807428614,"@renoomokri Thank God you said, why you want Atiku Abubakar. Personally, I think politic in Nigeria is gradually shifting from recommendations/popularity to voting based on pervious achievement.",Engr_Kemy166
2021-12-21 05:59:43+00:00,1473171301888147456,"When it comes to politics and tribal politics, trust Nigerian Twitter influencers at your own peril. So all the bashings, blackmails, abuses, insults hurled at Buhari, Tinubu, Osinbajo and every APC member were just to market their fav candidate; Atiku Abubakar.",Bernard_031
2021-12-21 05:17:16+00:00,1473160619302039552,@_Hydrochloric @AbdulMahmud01 Atiku Abubakar will be a path to rejuvenation of Nigeria,ifeanyispace
2021-12-21 00:26:33+00:00,1473087460624068614,"@thebardogbamola @bukolasaraki then as director-general of Atiku Abubakar's presidential campaign for the 2019 presidential election, he helped him to lose the election with the mind he will contest himself in 2023. This guy is a consummate backstabber o. Be careful. 2/
https://t.co/hHmXRj7fBj",Sis_Chin
2021-12-20 23:03:59+00:00,1473066678279933953,Youthful And Trendy Atiku Abubakar Is My Choice For President Come 2023 – Reno Omokri https://t.co/floY8M1nny,gatekeepers_ng
2021-12-20 22:58:05+00:00,1473065195748696071,"Bringing This Back To Your Timeline.

H.E @atiku Abubakar Remains A Force To Beat Come 2023. https://t.co/WZymlgGygm",AtikuMedia2023
2021-12-20 22:49:44+00:00,1473063094280769537,"A Right Step In The Right Direction.

@atiku Abubakar Is Our Hope For A Better, United And Secured Nigeria.

PDP!!! #RescueNigeria 

@OfficialPDPNig https://t.co/rMcHIMz05W",AtikuMedia2023
2021-12-20 21:43:11+00:00,1473046346567405574,"BREAKING: Atiku Abubakar Receives One Of The Biggest Endorsements For The 2023 Presidency, Declared As The Only Presidential Candidate Who Can Truly Unite The North And The South At This Delicate Time In Our National Life And Bring Back Prosperity https://t.co/rHISl8V5dO",page36news
2021-12-20 20:44:19+00:00,1473031533850021889,What does Reno has to say about Atiku Abubakar to make us vote for him come 2023?,YahayaNeutral
2021-12-20 19:20:32+00:00,1473010445275602949,2023: Reno Omokri Endorses Atiku Abubakar https://t.co/uJjnnvQwbm,niyitabiti
2021-12-20 18:50:32+00:00,1473002897768005638,2023: Reno Omokri Endorses Atiku Abubakar https://t.co/9sW4pNKTj2,nairaland
2021-12-20 18:50:32+00:00,1473002896987885571,2023: Reno Omokri Endorses Atiku Abubakar,nsmupdate
2021-12-20 16:39:15+00:00,1472969858765791241,"2023: Why I Want Atiku Abubakar To Be The Next President of Nigeria

https://t.co/xQYfvImFat",renoomokri
2021-12-20 14:39:40+00:00,1472939765028855808,"https://t.co/rbe6Z7VE4a  Atiku Abubakar is Nigeria’s next President, I have forgiven him – Obasanjo but You Said God https://t.co/NXGwmNyAzJ",tweeterests
2021-12-20 12:46:34+00:00,1472911302406262785,"""Was Your Account Hacked""? Nigerians react as Reno Omokri, Former Social Media aide to Ex-President Goodluck Ebele Jonathan endorses Atiku Abubakar for 2023 presidency.

https://t.co/hhB296f0O2",OliviaAmaka3
2021-12-20 12:07:50+00:00,1472901552985755650,"2023: Reno Omokri drums support for Atiku presidency in a now deleted tweet

Former presidential aide and self acclaimed Buhari tormentor has declared former vice president, Atiku Abubakar as his choice for presidency come 2023. However, Omokri has deleted the tweet. https://t.co/1XfXEGXKWJ",DPostExclusive
2021-12-20 11:53:04+00:00,1472897836920492033,Reno is endorsing Atiku Abubakar,KingPromzyy
2021-12-19 21:14:38+00:00,1472676773397684227,"Ex-VP Alhaji Atiku Abubakar on how he spared Lagos State from the 2003 tsunami contrary to the famed strategic prowess of its then Governor, Asiwaju Bola Tinubu. https://t.co/chM98KWs3Q",timiokoya
2021-12-19 17:30:58+00:00,1472620487310249986,ATIKU ABUBAKAR 🇳🇬 IS A WEALTH CREATOR! #ATIKUKAWAI https://t.co/TGRSHCAPoL,DOkooza
2021-12-19 17:07:12+00:00,1472614504953438217,"#Atikukawai 
Nigeria is at crossroads, but we are blessed to have a rescuer within and among us.
We praise Allah for blessing us with HE, Atiku Abubakar. 
Coming 2023 Nigerian's votes goes to Atiku. https://t.co/94gpo9QQHY",AliyuYa01623840
2021-12-19 15:28:37+00:00,1472589696438087687,"@WomanOfVoice How effective is the Deputy Governor of Enugu or Abia State??
How ""effective"" was Goodluck Jonathan as VP , man read newspapers all through.
The last ""effective"" VP we had was Atiku Abubakar and we all saw how things went down. 
 Give tribal coloration to everything.",nuels88
2021-12-19 13:16:37+00:00,1472556477902729218,"Bola Tinubu Advised To Forget About The 2023 Presidency, And Instead Mobilise The South By Backing A Solid And Credible Presidential Candidate From The South-East That Can Easily Defeat The Presumed PDP Candidate And Former Vice President, Atiku Abubakar https://t.co/TXKzO17f5R",rasaqadewale
2021-12-19 13:08:12+00:00,1472554357304528899,"Bola Tinubu Advised To Forget About The 2023 Presidency, And Instead Mobilise The South By Backing A Solid And Credible Presidential Candidate From The South-East That Can Easily Defeat The Presumed PDP Candidate And Former Vice President, Atiku Abubakar https://t.co/iwfllQCht7",page36news
2021-12-19 12:25:40+00:00,1472543656393461769,"@atiku @bukolasaraki Alhaji Sir, I hope you slept very well last Night? Since Arsenal won their match. @Atiku  Abubakar",AlikeSam1
2021-12-19 04:58:41+00:00,1472431166900916226,"Atiku Felicitates With President Buhari @79 (AFRICAN EXAMINER) – Former presidential candidate of the Peoples Democratic Party, PDP, Atiku Abubakar, has celebrated with President Muhammadu... - https://t.co/iHPApzH577",myAfrica2021
2021-12-18 23:37:10+00:00,1472350254133620740,"Former presidential candidate of the Peoples Democratic Party, PDP, Atiku Abubakar, has felicitated with President Muhammadu Buhari on his 79th birthday.

Read👉
https://t.co/AWk7sOvaI2👈 https://t.co/JJTVRoy1PC",Cool24News
2021-12-18 15:41:46+00:00,1472230617731448835,"Endless Borrowing Will Lead to Endless Sorrowing ~ Atiku Abubakar 
#AtikuOccupyNigeria #ASO2AsoRock",jrnaib2
2021-12-18 12:39:44+00:00,1472184805945188354,"https://t.co/rbe6Z7VE4a  Atiku Abubakar is Nigeria’s next President, I have forgiven him – Obasanjo but You Said God https://t.co/NXGwmNyAzJ",tweeterests
2021-12-18 06:58:17+00:00,1472098880032591877,"Atiku Abubakar is experience, knowledgeable, and knows  the pains people's are passing through. He is ready to heels and solve the challenges of this country. Let's support Atiku Abubakar coming 2023. #AtikuStateOfMind @lionofjada @MaliikItz @Umar_omaIgala",Zak__muhammed
2021-12-18 06:57:57+00:00,1472098795425083394,Nigeria needs a knowledgeable leader to lead .knowledgeable here is not just academic or experiential. You must know and understand the country you seek to lead. You must understand the needs of the people's and ready to solve it. Atiku Abubakar know and he is ready to proffers.,Zak__muhammed
2021-12-17 23:46:58+00:00,1471990335110799368,"Atiku Abubakar Will Bridge The Ethnic Divide, Heal Our Land And Unite Nigeria.

For @atiku Abubakar To Get Nigeria Working Again, We As Nigerians Must Support @OfficialPDPNig To Rescue Nigeria.
The Umbrella ⛱ Is Large Enough For A Better Nigeria.
#AtikuIsComing @AAsupportOrg https://t.co/RWAf9W2utr",AtikuMedia2023
2021-12-17 22:14:41+00:00,1471967107885715458,"Endless Borrowing Will Lead to Endless Sorrowing

By Atiku Abubakar 

John Quincy Adams once said “there are two ways to conquer and enslave a nation. One is by the sword. The other is by debt.” He may have very well been referring to Nigeria of the last three years. https://t.co/pmG0XAgXAP",zeyam_ali
2021-12-17 17:29:26+00:00,1471895323014582283,"#Atikukawai 
Bincike ya gano cewa Kashi 89% na yan Nigeria suna tare da tafiyar Maigirma Alh Atiku Abubakar a siyasar 2023.
Allah Muna Godiya. https://t.co/zCCC3C39uY",AliyuYa01623840
2021-12-17 14:33:19+00:00,1471851001279913984,"@atiku Abubakar, are we supposed to say amen?",mister_sle3m
2021-12-17 14:29:47+00:00,1471850113807101952,"@_Cruisemistress Opposite GWT at Atiku abubakar avenue got me
I De see cars de shake for that street😂😂😂",unkle_rapon
2021-12-17 14:20:49+00:00,1471847855946190853,"@Kayode_ani @idrismonsur Atiku Abubakar had more votes in Kaduna than Enugu because Kaduna probably has more people duh😏: what is important is percentage

Buhari won 47% of Edo votes: are you aware Edo North is about half/more Muslim populated

Lagos &amp; co voted Buhari who has a YORUBA V.P.🤷🏿‍♂️ who many...",AtyAdejo
2021-12-17 11:44:50+00:00,1471808603292065793,"Lol.
So atiku abubakar is wishing buhari happy birthday on a platform muhammadu buhari banned?...🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 https://t.co/NJl9pDOGWo",_UcheJN
2021-12-17 11:30:32+00:00,1471805003673346051,"@nite_angel98 They’re all the same 
Atiku Abubakar is just like the educated version of Buhari 
“Do not die in their war”",taiwodave3
2021-12-17 10:57:05+00:00,1471796587764625409,"Soun Was A Colourful Monarch Whose Reign Was Impactful,  Remarkable- Atiku Abubakar https://t.co/hPFpr3jxFl",Nationainsight
2021-12-17 10:56:53+00:00,1471796534165528582,"Soun Was A Colourful Monarch Whose Reign Was Impactful,  Remarkable- Atiku Abubakar https://t.co/W3dUYCWi9d",AlarinkaAgbaye
2021-12-17 10:56:44+00:00,1471796498425946115,"Soun Was A Colourful Monarch Whose Reign Was Impactful,  Remarkable- Atiku Abubakar https://t.co/huCxF9Lg81",RemiOladoye
2021-12-17 08:58:26+00:00,1471766726354378753,"Y'all feeling feverish should better go and get tested for Covid 19 and stop shouting 'it's AA  season',someone  thought it's just flu,went to got tested nd result came out positive.
Go get tested and stop shouting AA,AA kor Atiku Abubakar ni",firstclassjerry
2021-12-17 08:43:12+00:00,1471762892252921857,"For those of you cursing and insulting others because of politicians should read this and receive sense. Atiku Abubakar and Buhari dragged themselves to court over election issue but this is Atiku wishing.hus supposed 'enemy' the best of good health and vitality. 
Receive sense https://t.co/HOO7gMqCsc",OmideyiOlaide
2021-12-17 06:32:44+00:00,1471730058628943875,@babashonk The only candidate that can reposition this country is Alh Atiku Abubakar @atiku but we keep rejecting him cos of propaganda,omobaadebare
2021-12-16 22:56:09+00:00,1471615157797371910,"Unarguably of all the presidential aspirants in Nigeria, Alh @atiku Abubakar GCON remains the candidates with such desirable qualities to take our country to it's comity of nations.

#AtikuKawai 
#LetsGetNigeriaWorkingAgain 

@Rasheethe @OfficialPDPNig https://t.co/P5bWiZqopO",Forever_Rayyan
2021-12-16 22:45:11+00:00,1471612395810349057,"Alh Atiku Abubakar as Panacea

At the moment Nigeria needs an experienced person with robust plan to make a difference in governance and leadership directions.

Let's get Nigeria working again @OfficialPDPNig &amp; #AtikuKawai 

Let's talk more jobs @atiku 🇳🇬.

@Rasheethe 🔋 https://t.co/ulYgNNDGTD",Forever_Rayyan
2021-12-16 16:19:53+00:00,1471515435833122818,"2023 Elections:Dokpesi says Nigeria needs trustworthy, experienced Atiku Abubakar https://t.co/Bpuilp4SrD",thelensnewsng
2021-12-16 11:38:36+00:00,1471444644781248522,"2023 Presidential Election: Nigeria needs trustworthy, experienced Atiku Abubakar – Dokpesi  https://t.co/rv89uQhSKE",Dis_Naija
2021-12-16 10:47:47+00:00,1471431859733151745,According to google Atiku Abubakar is 85years old...Guess who want to be the next Nigeria President 😂😂...Buhari version 2.0 loading https://t.co/nsuBMncEmd,Eleniyan93
2021-12-16 10:26:56+00:00,1471426610310045698,"1/3 

This BBC INTERVIEW with the former vice president H.E. ALHAJI ATIKU ABUBAKAR from 3years ago still remain valid.

In his usual manner he won't discuss issues without proferring solutions.

Pls watch &amp; listen  H.E Abubakar 
@lionofjada
@AAsupportOrg https://t.co/Cz0JVoUeN0",adedoyin_dawz
2021-12-16 10:21:40+00:00,1471425285555949577,"1/3 

This BBC INTERVIEW with the former vice president H.E. ALHAJI ATIKU ABUBAKAR from 3years ago still remain valid.

In his usual manner he won't discuss issues without proferring solutions.

Pls watch &amp; listen  H.E Abubakar 
@lionofjada
@AAsupportOrg https://t.co/P4LDbM4Iqh",PhemzDaws
2021-12-16 06:17:52+00:00,1471363931411206144,"Governance is a serious business therefore needs a well prepare man like Atiku Abubakar to lead. He is ready to create and bring unity ,he is ready to solve the challenges the country is facing. A vote for Atiku 2023""  is a vote for good and better Nigeria #AtikuStateOfMind https://t.co/EezKt8VnHr",Zak__muhammed
2021-12-15 23:39:27+00:00,1471263667207516166,"To #SecureNorth,we need a leadership direction that will mobilise all hands on deck…———— Atiku Abubakar, Former 2 Term Vice President of Federal Republic of Nigeria..

#AuthenticVoice",Authenticvoice6
2021-12-15 20:56:08+00:00,1471222565863669761,“Atiku Abubakar is a Nigerian that is committed to this country; his achievements are visible.” Continue Reading &gt;&gt; https://t.co/3yv0la3pUI,TheMyNigeria
